field1,GEOID,STATE,PLACENS,BLKGRP,BLOCK,P0040001,P0040002,P0040003,P0040004,P0040005,P0040006,P0040007,P0040008,P0040009,P0040010,P0040011,P0020001,P0020002,P0020003,P0020004,P0020005,P0020006,P0020007,P0020008,P0020009,P0020010,P0020011,GEOID10,field1:1,GEOID10:1,BLOCKCE10,INTPTLAT10,INTPTLON10
21172,4.82015E+14,48,2410796,1,1000,204,29,175,166,137,3,0,26,0,0,9,256,46,210,195,160,3,0,32,0,0,15,4.82015E+14,551605,4.82015E+14,1000,29.752218,-95.6121633
21173,4.82015E+14,48,2410796,1,1001,67,14,53,49,47,2,0,0,0,0,4,75,16,59,54,49,5,0,0,0,0,5,4.82015E+14,611794,4.82015E+14,1001,29.7524855,-95.61299
21174,4.82015E+14,48,2410796,1,1002,47,8,39,37,26,4,0,7,0,0,2,60,15,45,40,29,4,0,7,0,0,5,4.82015E+14,211934,4.82015E+14,1002,29.7537561,-95.6134808
21175,4.82015E+14,48,2410796,1,1003,15,5,10,8,2,2,0,3,0,1,2,31,6,25,21,9,8,0,3,0,1,4,4.82015E+14,312171,4.82015E+14,1003,29.7514133,-95.6159104
21176,4.82015E+14,48,2410796,1,1004,81,21,60,55,47,3,0,5,0,0,5,96,22,74,66,58,3,0,5,0,0,8,4.82015E+14,907993,4.82015E+14,1004,29.7489427,-95.6154628
21177,4.82015E+14,48,2410796,1,1005,17,2,15,14,10,3,0,1,0,0,1,19,3,16,15,10,4,0,1,0,0,1,4.82015E+14,124511,4.82015E+14,1005,29.7538214,-95.6151391
21178,4.82015E+14,48,2410796,1,1006,61,10,51,50,49,0,0,1,0,0,1,75,19,56,55,51,2,0,1,0,1,1,4.82015E+14,638031,4.82015E+14,1006,29.7502668,-95.6152881
21179,4.82015E+14,48,2410796,1,1007,99,9,90,76,68,3,0,5,0,0,14,114,12,102,87,77,3,1,6,0,0,15,4.82015E+14,907994,4.82015E+14,1007,29.7523162,-95.6176257
21180,4.82015E+14,48,2410796,1,1008,811,210,601,595,217,324,3,51,0,0,6,987,276,711,702,249,391,5,56,0,1,9,4.82015E+14,551607,4.82015E+14,1008,29.7538926,-95.6177747
21181,4.82015E+14,48,2410796,2,2000,897,192,705,672,226,320,3,119,1,3,33,1122,274,848,803,239,383,4,168,1,8,45,4.82015E+14,480820,4.82015E+14,2000,29.7535485,-95.6062613
21316,4.82015E+14,48,2410796,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82015E+14,82726,4.82015E+14,1000,29.7357876,-95.6305613
21317,4.82015E+14,48,2410796,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82015E+14,686673,4.82015E+14,1001,29.7357287,-95.6332019
21318,4.82015E+14,48,2410796,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82015E+14,743547,4.82015E+14,1002,29.7356985,-95.6354536
21319,4.82015E+14,48,2410796,1,1003,512,70,442,436,34,358,0,22,0,22,6,716,89,627,621,44,521,0,33,0,23,6,4.82015E+14,215687,4.82015E+14,1003,29.7356634,-95.6376731
21320,4.82015E+14,48,2410796,1,1004,101,22,79,75,29,36,0,10,0,0,4,123,27,96,92,34,47,0,11,0,0,4,4.82015E+14,827037,4.82015E+14,1004,29.7356321,-95.6394248
21321,4.82015E+14,48,2410796,1,1005,37,11,26,26,9,10,7,0,0,0,0,45,12,33,31,9,10,7,0,0,5,2,4.82015E+14,416366,4.82015E+14,1005,29.7355978,-95.6420075
21322,4.82015E+14,48,2410796,1,1006,69,19,50,44,12,19,0,9,0,4,6,88,29,59,53,13,26,0,10,0,4,6,4.82015E+14,501577,4.82015E+14,1006,29.7337372,-95.6418444
21323,4.82015E+14,48,2410796,2,2000,228,60,168,164,79,28,0,57,0,0,4,296,97,199,193,84,39,0,70,0,0,6,4.82015E+14,501578,4.82015E+14,2000,29.7352483,-95.6202539
21324,4.82015E+14,48,2410796,2,2001,60,9,51,50,33,6,0,11,0,0,1,62,11,51,50,33,6,0,11,0,0,1,4.82015E+14,883492,4.82015E+14,2001,29.7358072,-95.6212997
21325,4.82015E+14,48,2410796,2,2002,95,33,62,61,6,12,2,41,0,0,1,98,33,65,64,6,12,2,42,0,2,1,4.82015E+14,159119,4.82015E+14,2002,29.729036,-95.6199406
21326,4.82015E+14,48,2410796,2,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82015E+14,433200,4.82015E+14,2004,29.7321951,-95.6209677
21327,4.82015E+14,48,2410796,2,2005,11,4,7,2,0,2,0,0,0,0,5,24,12,12,5,0,2,0,0,0,3,7,4.82015E+14,447543,4.82015E+14,2005,29.7356347,-95.621306
21328,4.82015E+14,48,2410796,2,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82015E+14,128774,4.82015E+14,2006,29.7341103,-95.6220327
21329,4.82015E+14,48,2410796,2,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82015E+14,828172,4.82015E+14,2007,29.7296697,-95.6209982
21341,4.82015E+14,48,2410796,1,1000,34,17,17,14,7,2,0,5,0,0,3,36,19,17,14,7,2,0,5,0,0,3,4.82015E+14,767339,4.82015E+14,1000,29.7276554,-95.6202992
21342,4.82015E+14,48,2410796,1,1001,154,56,98,94,31,42,0,21,0,0,4,183,62,121,113,34,57,0,22,0,0,8,4.82015E+14,302194,4.82015E+14,1001,29.7272565,-95.6218955
21343,4.82015E+14,48,2410796,1,1002,130,66,64,57,19,23,0,15,0,0,7,169,93,76,67,19,32,0,15,0,1,9,4.82015E+14,741776,4.82015E+14,1002,29.7261901,-95.6213743
21344,4.82015E+14,48,2410796,1,1004,262,111,151,145,62,29,0,54,0,0,6,308,130,178,169,71,41,0,57,0,0,9,4.82015E+14,629620,4.82015E+14,1004,29.7233612,-95.6228193
21345,4.82015E+14,48,2410796,1,1005,76,23,53,40,16,10,0,14,0,0,13,93,25,68,55,18,14,0,23,0,0,13,4.82015E+14,239458,4.82015E+14,1005,29.7218559,-95.6215722
21346,4.82015E+14,48,2410796,1,1006,28,16,12,12,1,8,0,3,0,0,0,34,17,17,17,1,13,0,3,0,0,0,4.82015E+14,277193,4.82015E+14,1006,29.7236575,-95.6202568
21347,4.82015E+14,48,2410796,2,2000,110,39,71,71,23,16,3,29,0,0,0,143,55,88,86,25,26,3,32,0,0,2,4.82015E+14,103782,4.82015E+14,2000,29.7270195,-95.6267545
21348,4.82015E+14,48,2410796,2,2001,61,33,28,28,0,20,0,8,0,0,0,84,51,33,32,0,24,0,8,0,0,1,4.82015E+14,296947,4.82015E+14,2001,29.7257254,-95.6290595
21349,4.82015E+14,48,2410796,2,2002,78,43,35,35,23,10,0,2,0,0,0,85,49,36,35,23,10,0,2,0,0,1,4.82015E+14,120040,4.82015E+14,2002,29.7262638,-95.6260126
21350,4.82015E+14,48,2410796,2,2003,142,73,69,67,33,12,0,20,0,2,2,170,94,76,74,37,13,0,22,0,2,2,4.82015E+14,786598,4.82015E+14,2003,29.7265796,-95.6286083
21351,4.82015E+14,48,2410796,2,2004,128,46,82,80,38,13,0,29,0,0,2,164,64,100,97,47,14,0,36,0,0,3,4.82015E+14,728684,4.82015E+14,2004,29.7286045,-95.6278297
21352,4.82015E+14,48,2410796,2,2005,115,55,60,54,17,10,0,24,0,3,6,143,70,73,66,17,15,0,26,0,8,7,4.82015E+14,857572,4.82015E+14,2005,29.7284514,-95.6301028
21353,4.82015E+14,48,2410796,2,2006,89,55,34,34,24,5,0,5,0,0,0,112,68,44,43,33,5,0,5,0,0,1,4.82015E+14,729501,4.82015E+14,2006,29.7270099,-95.631314
21354,4.82015E+14,48,2410796,2,2007,91,24,67,62,10,47,0,5,0,0,5,128,42,86,81,15,61,0,5,0,0,5,4.82015E+14,729492,4.82015E+14,2007,29.7274551,-95.6331884
21355,4.82015E+14,48,2410796,2,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82015E+14,900369,4.82015E+14,2008,29.7281273,-95.6402612
21356,4.82015E+14,48,2410796,2,2009,397,104,293,290,25,259,0,2,0,4,3,609,184,425,417,34,372,0,7,0,4,8,4.82015E+14,410063,4.82015E+14,2009,29.7229162,-95.6315322
21372,4.82015E+14,48,2410796,1,1000,230,20,210,202,94,17,0,91,0,0,8,262,21,241,227,105,19,0,103,0,0,14,4.82015E+14,190934,4.82015E+14,1000,29.7301581,-95.5929231
21373,4.82015E+14,48,2410796,1,1001,71,7,64,60,32,9,0,19,0,0,4,81,9,72,66,37,9,0,20,0,0,6,4.82015E+14,486992,4.82015E+14,1001,29.7302845,-95.5942409
21374,4.82015E+14,48,2410796,1,1002,53,7,46,46,14,12,0,20,0,0,0,73,11,62,60,19,13,0,28,0,0,2,4.82015E+14,740242,4.82015E+14,1002,29.7299801,-95.5940176
21375,4.82015E+14,48,2410796,1,1003,279,44,235,231,72,69,0,90,0,0,4,337,49,288,281,81,94,0,106,0,0,7,4.82015E+14,900031,4.82015E+14,1003,29.7296278,-95.5952596
21376,4.82015E+14,48,2410796,1,1004,64,4,60,60,27,0,0,33,0,0,0,72,4,68,68,29,1,0,38,0,0,0,4.82015E+14,91724,4.82015E+14,1004,29.7297998,-95.5955807
21377,4.82015E+14,48,2410796,1,1005,82,7,75,75,16,5,0,54,0,0,0,104,17,87,85,16,8,0,61,0,0,2,4.82015E+14,350844,4.82015E+14,1005,29.7290506,-95.5938198
21378,4.82015E+14,48,2410796,1,1006,87,13,74,74,22,0,0,52,0,0,0,96,16,80,80,22,1,0,57,0,0,0,4.82015E+14,390389,4.82015E+14,1006,29.7297007,-95.5937724
21379,4.82015E+14,48,2410796,1,1007,0,0,0,0,0,0,0,0,0,0,0,9,0,9,3,0,3,0,0,0,0,6,4.82015E+14,62158,4.82015E+14,1007,29.7289462,-95.5943877
21380,4.82015E+14,48,2410796,1,1008,22,5,17,16,7,8,0,1,0,0,1,28,5,23,20,7,12,0,1,0,0,3,4.82015E+14,231479,4.82015E+14,1008,29.728726,-95.5957576
21381,4.82015E+14,48,2410796,1,1009,306,34,272,267,118,24,0,124,0,1,5,361,37,324,319,133,37,0,146,0,3,5,4.82015E+14,686421,4.82015E+14,1009,29.7269126,-95.5957611
21382,4.82015E+14,48,2410796,1,1010,55,9,46,42,14,4,0,24,0,0,4,66,12,54,50,17,4,0,29,0,0,4,4.82015E+14,800460,4.82015E+14,1010,29.7290665,-95.5957588
21383,4.82015E+14,48,2410796,1,1011,42,10,32,32,8,0,0,22,0,2,0,48,11,37,34,8,0,0,22,0,4,3,4.82015E+14,501252,4.82015E+14,1011,29.7284643,-95.5944748
21384,4.82015E+14,48,2410796,1,1012,61,3,58,55,25,4,0,26,0,0,3,71,4,67,64,29,4,0,31,0,0,3,4.82015E+14,524223,4.82015E+14,1012,29.7284291,-95.5992761
21385,4.82015E+14,48,2410796,1,1013,114,13,101,101,35,0,0,66,0,0,0,135,15,120,119,45,0,0,71,0,3,1,4.82015E+14,714771,4.82015E+14,1013,29.7285511,-95.5950392
21386,4.82015E+14,48,2410796,1,1014,120,4,116,116,43,1,0,71,0,1,0,159,11,148,148,49,2,0,96,0,1,0,4.82015E+14,600609,4.82015E+14,1014,29.7283045,-95.595037
21387,4.82015E+14,48,2410796,1,1015,233,20,213,205,63,17,0,125,0,0,8,288,28,260,251,69,28,0,154,0,0,9,4.82015E+14,246744,4.82015E+14,1015,29.7261446,-95.5978354
21388,4.82015E+14,48,2410796,1,1016,37,1,36,34,8,0,1,25,0,0,2,53,3,50,48,9,5,1,33,0,0,2,4.82015E+14,446927,4.82015E+14,1016,29.7260682,-95.5986854
21389,4.82015E+14,48,2410796,1,1017,74,9,65,64,24,3,0,37,0,0,1,81,11,70,69,24,3,0,42,0,0,1,4.82015E+14,86511,4.82015E+14,1017,29.7295871,-95.5989929
21390,4.82015E+14,48,2410796,1,1018,77,5,72,69,21,5,0,43,0,0,3,85,5,80,77,22,5,0,49,1,0,3,4.82015E+14,327629,4.82015E+14,1018,29.7267489,-95.6028705
21391,4.82015E+14,48,2410796,1,1019,53,0,53,53,23,2,0,28,0,0,0,73,3,70,70,32,2,0,36,0,0,0,4.82015E+14,278229,4.82015E+14,1019,29.7282469,-95.601202
21392,4.82015E+14,48,2410796,1,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82015E+14,828760,4.82015E+14,1020,29.7245945,-95.6015504
21393,4.82015E+14,48,2410796,1,1021,27,5,22,22,13,1,0,8,0,0,0,35,5,30,30,19,3,0,8,0,0,0,4.82015E+14,712829,4.82015E+14,1021,29.727759,-95.6049281
21491,4.82015E+14,48,2410796,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82015E+14,900362,4.82015E+14,1000,29.7275014,-95.5578322
21492,4.82015E+14,48,2410796,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82015E+14,686668,4.82015E+14,1001,29.7263562,-95.5578528
21493,4.82015E+14,48,2410796,1,1002,713,183,530,518,125,305,0,80,0,8,12,875,243,632,613,135,376,0,91,0,11,19,4.82015E+14,586735,4.82015E+14,1002,29.7248032,-95.5588077
21494,4.82015E+14,48,2410796,1,1003,201,43,158,148,55,73,0,20,0,0,10,217,46,171,153,57,74,0,22,0,0,18,4.82015E+14,696932,4.82015E+14,1003,29.7271253,-95.5600628
21495,4.82015E+14,48,2410796,1,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82015E+14,839860,4.82015E+14,1004,29.7244954,-95.5625214
21496,4.82015E+14,48,2410796,1,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82015E+14,78815,4.82015E+14,1005,29.7232618,-95.5636183
21497,4.82015E+14,48,2410796,2,2000,812,215,597,576,113,404,0,55,0,4,21,1042,294,748,720,136,522,0,58,0,4,28,4.82015E+14,729487,4.82015E+14,2000,29.7229655,-95.5661158
21514,4.82015E+14,48,2410796,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82015E+14,472987,4.82015E+14,1000,29.7174069,-95.5577616
21515,4.82015E+14,48,2410796,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82015E+14,772151,4.82015E+14,1001,29.7175914,-95.5586125
21516,4.82015E+14,48,2410796,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82015E+14,857570,4.82015E+14,1002,29.7168852,-95.5589596
21517,4.82015E+14,48,2410796,1,1003,8,7,1,0,0,0,0,0,0,0,1,16,15,1,0,0,0,0,0,0,0,1,4.82015E+14,772152,4.82015E+14,1003,29.7168381,-95.5651791
21518,4.82015E+14,48,2410796,1,1004,234,131,103,103,3,34,0,66,0,0,0,284,170,114,114,4,38,0,72,0,0,0,4.82015E+14,52997,4.82015E+14,1004,29.7166604,-95.5697559
21519,4.82015E+14,48,2410796,1,1005,194,74,120,120,22,19,0,79,0,0,0,240,102,138,138,26,28,0,84,0,0,0,4.82015E+14,683346,4.82015E+14,1005,29.7162978,-95.5692619
21520,4.82015E+14,48,2410796,1,1006,371,200,171,169,11,42,0,116,0,0,2,478,266,212,210,16,59,0,135,0,0,2,4.82015E+14,243983,4.82015E+14,1006,29.7137569,-95.55766
21521,4.82015E+14,48,2410796,1,1007,82,23,59,52,3,4,0,45,0,0,7,107,27,80,72,3,7,0,62,0,0,8,4.82015E+14,715153,4.82015E+14,1007,29.7148707,-95.5585127
21522,4.82015E+14,48,2410796,1,1008,83,40,43,43,3,14,0,26,0,0,0,92,46,46,45,3,14,0,28,0,0,1,4.82015E+14,376298,4.82015E+14,1008,29.7161303,-95.5599388
21523,4.82015E+14,48,2410796,1,1009,97,47,50,49,5,5,0,39,0,0,1,105,54,51,50,5,6,0,39,0,0,1,4.82015E+14,184953,4.82015E+14,1009,29.7154388,-95.5617535
21524,4.82015E+14,48,2410796,1,1010,111,62,49,49,1,6,0,42,0,0,0,142,80,62,62,1,6,0,55,0,0,0,4.82015E+14,871627,4.82015E+14,1010,29.7131789,-95.559318
21525,4.82015E+14,48,2410796,1,1011,78,33,45,45,6,6,0,33,0,0,0,108,60,48,47,6,6,0,35,0,0,1,4.82015E+14,406802,4.82015E+14,1011,29.7132597,-95.5617898
21526,4.82015E+14,48,2410796,1,1012,108,55,53,53,3,13,1,36,0,0,0,134,80,54,53,3,13,1,36,0,0,1,4.82015E+14,729415,4.82015E+14,1012,29.7078193,-95.5654888
21527,4.82015E+14,48,2410796,1,1013,96,34,62,62,7,15,0,40,0,0,0,116,47,69,69,7,22,0,40,0,0,0,4.82015E+14,829075,4.82015E+14,1013,29.7129757,-95.5685108
21528,4.82015E+14,48,2410796,1,1014,98,33,65,63,14,8,0,41,0,0,2,122,50,72,70,15,8,0,47,0,0,2,4.82015E+14,524249,4.82015E+14,1014,29.7123725,-95.5649537
21529,4.82015E+14,48,2410796,1,1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82015E+14,5668,4.82015E+14,1015,29.7081546,-95.5666478
21530,4.82015E+14,48,2410796,1,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82015E+14,843229,4.82015E+14,1016,29.7129661,-95.5692325
21531,4.82015E+14,48,2410796,1,1017,58,15,43,41,7,11,0,23,0,0,2,64,19,45,43,7,11,0,23,0,2,2,4.82015E+14,247585,4.82015E+14,1017,29.7066302,-95.5645793
21532,4.82015E+14,48,2410796,1,1018,49,29,20,20,0,2,0,18,0,0,0,64,38,26,26,0,2,0,23,0,1,0,4.82015E+14,515640,4.82015E+14,1018,29.7102904,-95.5684674
21533,4.82015E+14,48,2410796,1,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82015E+14,615299,4.82015E+14,1019,29.7102753,-95.56993
21534,4.82015E+14,48,2410796,1,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82015E+14,784376,4.82015E+14,1020,29.7138453,-95.5699148
21535,4.82015E+14,48,2410796,1,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82015E+14,772153,4.82015E+14,1021,29.7139958,-95.5642475
21536,4.82015E+14,48,2410796,1,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82015E+14,898613,4.82015E+14,1022,29.7075097,-95.5691404
21537,4.82015E+14,48,2410796,1,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82015E+14,187808,4.82015E+14,1023,29.7075152,-95.5684198
21538,4.82015E+14,48,2410796,1,1024,12,4,8,7,3,0,0,4,0,0,1,17,8,9,8,3,1,0,4,0,0,1,4.82015E+14,164483,4.82015E+14,1024,29.7129843,-95.5677876
21539,4.82015E+14,48,2410796,1,1025,106,56,50,49,5,25,0,19,0,0,1,137,68,69,68,8,41,0,19,0,0,1,4.82015E+14,443008,4.82015E+14,1025,29.7129905,-95.5670355
21708,4.82015E+14,48,2410796,1,1000,101,36,65,65,11,24,0,30,0,0,0,139,57,82,82,14,34,0,34,0,0,0,4.82015E+14,87648,4.82015E+14,1000,29.7023806,-95.6083565
21709,4.82015E+14,48,2410796,1,1001,322,67,255,252,15,72,0,165,0,0,3,420,91,329,326,15,103,0,206,0,2,3,4.82015E+14,107691,4.82015E+14,1001,29.7026886,-95.6092579
21710,4.82015E+14,48,2410796,1,1002,69,7,62,62,6,3,0,53,0,0,0,88,8,80,80,7,9,0,64,0,0,0,4.82015E+14,595259,4.82015E+14,1002,29.7025638,-95.6124128
21711,4.82015E+14,48,2410796,1,1003,462,120,342,336,25,108,0,203,0,0,6,567,157,410,403,25,137,0,240,0,1,7,4.82015E+14,583249,4.82015E+14,1003,29.7018951,-95.6108778
21712,4.82015E+14,48,2410796,1,1004,33,15,18,18,12,1,0,5,0,0,0,46,25,21,21,12,3,0,6,0,0,0,4.82015E+14,509334,4.82015E+14,1004,29.698907,-95.6136225
21713,4.82015E+14,48,2410796,1,1005,258,61,197,195,37,92,0,66,0,0,2,321,87,234,232,43,119,0,70,0,0,2,4.82015E+14,423649,4.82015E+14,1005,29.6993638,-95.6113079
21714,4.82015E+14,48,2410796,1,1006,186,71,115,115,12,19,0,84,0,0,0,235,94,141,141,15,27,0,99,0,0,0,4.82015E+14,539013,4.82015E+14,1006,29.6972921,-95.610436
21715,4.82015E+14,48,2410796,1,1007,77,34,43,43,17,19,0,7,0,0,0,101,48,53,53,18,23,0,11,0,1,0,4.82015E+14,514706,4.82015E+14,1007,29.7017501,-95.6098795
21716,4.82015E+14,48,2410796,1,1008,81,26,55,50,12,19,0,19,0,0,5,112,38,74,69,13,23,0,33,0,0,5,4.82015E+14,64424,4.82015E+14,1008,29.7018542,-95.6092281
21717,4.82015E+14,48,2410796,1,1009,83,44,39,35,5,18,0,12,0,0,4,107,60,47,43,7,19,0,15,0,2,4,4.82015E+14,242138,4.82015E+14,1009,29.7002615,-95.6091121
21718,4.82015E+14,48,2410796,1,1010,25,14,11,11,6,2,0,3,0,0,0,39,28,11,11,6,2,0,3,0,0,0,4.82015E+14,580993,4.82015E+14,1010,29.6983724,-95.6081092
21719,4.82015E+14,48,2410796,1,1011,81,59,22,20,4,4,0,12,0,0,2,106,83,23,21,5,4,0,12,0,0,2,4.82015E+14,99069,4.82015E+14,1011,29.6986817,-95.6068096
21720,4.82015E+14,48,2410796,1,1012,86,39,47,43,8,15,0,20,0,0,4,113,56,57,53,8,24,0,21,0,0,4,4.82015E+14,808579,4.82015E+14,1012,29.6964407,-95.6116172
21721,4.82015E+14,48,2410796,2,2000,87,19,68,68,4,34,0,30,0,0,0,123,42,81,81,6,45,0,30,0,0,0,4.82015E+14,755025,4.82015E+14,2000,29.6956673,-95.6075978
21722,4.82015E+14,48,2410796,2,2001,104,44,60,55,22,21,0,12,0,0,5,126,57,69,64,30,21,0,13,0,0,5,4.82015E+14,812751,4.82015E+14,2001,29.6955508,-95.6115203
21723,4.82015E+14,48,2410796,2,2002,95,40,55,54,11,31,0,12,0,0,1,137,68,69,68,11,42,0,15,0,0,1,4.82015E+14,878412,4.82015E+14,2002,29.6927128,-95.611736
21724,4.82015E+14,48,2410796,2,2003,78,39,39,37,5,19,0,13,0,0,2,115,53,62,60,5,37,0,18,0,0,2,4.82015E+14,771365,4.82015E+14,2003,29.6940741,-95.6122169
21725,4.82015E+14,48,2410796,2,2004,89,25,64,64,6,33,0,24,1,0,0,103,34,69,68,6,36,0,25,1,0,1,4.82015E+14,453668,4.82015E+14,2004,29.6940619,-95.613129
21726,4.82015E+14,48,2410796,2,2005,49,27,22,20,0,7,0,13,0,0,2,62,36,26,24,3,8,0,13,0,0,2,4.82015E+14,736816,4.82015E+14,2005,29.6940467,-95.6140678
21727,4.82015E+14,48,2410796,2,2006,151,47,104,103,35,50,0,18,0,0,1,188,58,130,129,39,66,0,24,0,0,1,4.82015E+14,139702,4.82015E+14,2006,29.6913895,-95.6066913
21728,4.82015E+14,48,2410796,2,2007,96,31,65,63,11,33,0,19,0,0,2,118,42,76,73,17,37,0,19,0,0,3,4.82015E+14,641324,4.82015E+14,2007,29.6936818,-95.6062067
21729,4.82015E+14,48,2410796,2,2008,75,25,50,49,19,17,0,13,0,0,1,98,32,66,64,21,26,0,13,0,4,2,4.82015E+14,670744,4.82015E+14,2008,29.6936946,-95.6094434
21730,4.82015E+14,48,2410796,2,2010,54,11,43,41,2,23,0,16,0,0,2,63,12,51,49,2,23,0,24,0,0,2,4.82015E+14,594145,4.82015E+14,2010,29.6936915,-95.6103408
21731,4.82015E+14,48,2410796,2,2011,79,21,58,55,27,27,0,1,0,0,3,114,30,84,81,35,44,0,2,0,0,3,4.82015E+14,684580,4.82015E+14,2011,29.6944219,-95.6055785
21732,4.82015E+14,48,2410796,2,2012,59,18,41,38,5,18,0,15,0,0,3,71,23,48,45,5,25,0,15,0,0,3,4.82015E+14,910336,4.82015E+14,2012,29.6951645,-95.6058614
